Sample,X,Y,Z
775,-0.191,0.070,-1.027
776,-0.035,-0.141,-1.004
777,0.082,-0.098,-1.066
778,0.047,0.148,-0.930
779,0.301,0.203,-0.801
780,0.246,-0.148,-1.109
781,0.145,-0.004,-1.129
782,0.094,-0.074,-1.059
783,0.016,0.043,-1.016
784,0.016,0.289,-0.770
785,0.055,-0.102,-1.078
786,-0.031,-0.109,-1.141
787,-0.242,0.098,-0.961
788,-0.207,-0.008,-0.988
789,-0.078,-0.016,-0.988
790,0.086,-0.039,-0.918
791,-0.004,0.047,-0.895
792,0.004,0.047,-0.992
793,0.172,0.004,-0.945
794,0.109,-0.035,-0.973
795,0.113,-0.152,-1.035
796,0.027,0.035,-0.883
797,-0.180,0.223,-0.906
798,-0.027,0.082,-0.969
799,0.031,-0.074,-1.090
800,-0.070,-0.141,-1.109
801,0.086,0.129,-0.773
802,-0.023,0.195,-0.895
803,-0.055,-0.125,-1.211
804,0.066,-0.012,-1.000
805,-0.016,0.035,-1.027
806,0.191,-0.023,-1.047
807,0.164,0.090,-0.844
808,-0.004,0.141,-0.945
809,0.246,-0.043,-1.004
810,0.148,-0.168,-1.160
811,0.016,0.203,-0.938
812,0.129,0.086,-0.883
813,-0.066,0.008,-0.996
814,-0.184,0.043,-1.020
815,0.047,-0.098,-0.980
816,-0.020,-0.090,-1.039
817,-0.066,0.023,-0.836
818,0.129,0.027,-0.859
819,-0.137,0.039,-0.973
820,-0.023,0.000,-0.988
821,-0.023,-0.109,-1.109
822,-0.148,-0.039,-1.094
823,0.090,-0.004,-0.910
824,-0.113,0.051,-0.945
825,-0.090,0.105,-0.980
826,0.117,-0.113,-1.066
827,-0.016,-0.031,-1.066
828,0.059,0.074,-0.934
829,0.180,-0.004,-0.941
830,-0.051,0.242,-0.914
831,0.117,-0.066,-1.074
832,0.184,-0.164,-1.129
833,0.055,0.180,-0.863
834,0.227,-0.164,-1.047
835,0.039,0.234,-0.754
836,-0.164,0.207,-0.902
837,0.109,-0.145,-1.133
838,-0.078,0.051,-0.941
839,-0.125,0.023,-1.027
840,0.148,-0.152,-1.016
841,-0.188,0.156,-0.895
842,-0.051,-0.090,-1.145
843,0.102,0.027,-0.930
844,-0.086,0.047,-1.031
845,0.160,-0.141,-1.090
846,0.031,-0.031,-0.918
847,-0.078,-0.051,-1.094
848,0.160,-0.020,-0.867
849,0.133,0.148,-0.805
850,0.156,-0.082,-0.996
851,0.164,-0.062,-0.918
852,-0.172,0.223,-0.871
853,-0.098,0.062,-0.988
854,0.078,0.059,-0.926
855,-0.168,-0.016,-1.066
856,0.078,-0.004,-1.027
857,-0.070,0.109,-0.961
858,-0.191,0.207,-1.000
859,0.180,-0.047,-1.078
860,0.031,-0.156,-1.168
