Sample,X,Y,Z
849,0.055,0.016,-0.820
850,0.059,0.066,-0.742
851,0.062,0.008,-0.852
852,0.164,-0.039,-0.875
853,-0.074,0.020,-0.984
854,-0.031,-0.074,-1.082
855,0.004,-0.008,-1.008
856,0.027,0.070,-1.000
857,0.273,-0.078,-1.012
858,0.184,-0.043,-1.051
859,0.051,-0.008,-1.102
860,0.082,0.000,-1.055
861,-0.164,0.188,-1.043
862,-0.230,0.070,-1.098
863,-0.035,0.055,-0.984
864,-0.129,0.113,-0.992
865,0.078,0.000,-1.000
866,0.266,0.035,-0.879
867,0.145,-0.016,-0.949
868,0.223,-0.059,-0.914
869,0.055,0.027,-0.926
870,0.055,0.035,-0.988
871,0.195,-0.016,-0.922
872,-0.039,0.051,-0.938
873,0.039,-0.035,-0.977
874,0.098,-0.094,-0.961
875,-0.223,0.023,-1.012
876,-0.191,0.059,-0.949
877,-0.258,0.004,-1.051
878,-0.426,0.070,-1.113
879,-0.109,0.004,-1.023
880,0.020,-0.023,-0.996
881,0.109,-0.023,-0.980
